threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.484,1267,15,0.0287189,B,B,B,True,True,True,-17.0755,-17.215,-0.139419,0.233699,0.132679,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.34764570160769, ""B"": -17.214966916610138, ""C"": -18.17403357475996, ""D"": -20.492193341255188}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.485,1278,15,0.028058,B,A,B,True,False,False,-15.8089,-15.6475,0.161484,0.63258,-0.0359677,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.611484171357006, ""B"": -15.64745191927068, ""C"": -20.08056857655174, ""D"": -16.23131881316658}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.485,1267,15,0.0285961,B,A,B,True,False,False,-17.0755,-17.3178,-0.242241,0.233699,-0.0214938,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.296294517815113, ""B"": -17.31778835890873, ""C"": -18.156833747401834, ""D"": -20.144769272301346}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.486,1278,15,0.0279383,B,A,B,True,False,False,-15.8089,-16.0207,-0.211759,0.63258,-0.362828,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.657866636523977, ""B"": -16.020694836741313, ""C"": -20.07706254790537, ""D"": -16.44848865887616}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.486,1267,15,0.0279784,B,B,B,True,True,True,-17.0755,-16.9171,0.158465,0.233699,0.278931,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.19601388758747, ""B"": -16.917082777727046, ""C"": -18.411613756790757, ""D"": -20.556928612757474}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.487,1278,15,0.0285756,B,B,B,True,True,True,-15.8089,-16.2433,-0.434383,0.63258,0.172308,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.415626427624375, ""B"": -16.243318747001467, ""C"": -20.95027770823799, ""D"": -16.77185236173682}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.487,1267,15,0.0286307,B,A,B,True,False,False,-17.0755,-17.2652,-0.189673,0.233699,-0.00196939,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.263251751312055, ""B"": -17.265221144465613, ""C"": -18.302775725722313, ""D"": -20.261576468590647}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.488,1278,15,0.0277368,B,A,B,True,False,False,-15.8089,-15.5838,0.225137,0.63258,-0.115982,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.467817775439471, ""B"": -15.583799390558852, ""C"": -19.89097933116136, ""D"": -16.053541119326837}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.488,1267,15,0.0280408,B,B,B,True,True,True,-17.0755,-16.864,0.211565,0.233699,0.229729,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.093711709138006, ""B"": -16.863983033632394, ""C"": -18.11367303133011, ""D"": -20.213455534074455}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.489,1278,15,0.0281529,B,A,B,True,False,False,-15.8089,-15.8081,0.000800431,0.63258,-0.035601,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.7725345864892, ""B"": -15.808135547180427, ""C"": -20.2437858129706, ""D"": -16.244880924816243}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.489,1267,15,0.0364151,B,B,B,True,True,True,-17.0755,-17.3759,-0.300389,0.233699,0.268367,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.6443044411717, ""B"": -17.37593712018861, ""C"": -18.385008679702878, ""D"": -20.553170807193965}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.49,1278,15,0.027745,B,A,B,True,False,False,-15.8089,-15.7946,0.014346,0.63258,-0.104856,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.689733616774902, ""B"": -15.794589975383133, ""C"": -20.16495085212955, ""D"": -16.070780921611004}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.49,1267,15,0.0345909,B,A,B,True,False,False,-17.0755,-17.1267,-0.0511659,0.233699,-0.596345,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.53036831098143, ""B"": -17.126713728983304, ""C"": -18.312469428405166, ""D"": -20.28131122002378}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.491,1278,15,0.0280656,B,A,B,True,False,False,-15.8089,-15.8321,-0.0231612,0.63258,-0.106077,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.726020361529663, ""B"": -15.832097156147938, ""C"": -20.201501573137648, ""D"": -16.19915571983438}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.491,1267,15,0.0282569,B,B,B,True,True,True,-17.0755,-17.1414,-0.0658061,0.233699,0.081167,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.22252093401039, ""B"": -17.14135395390622, ""C"": -18.335626577958465, ""D"": -20.274025522638112}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.492,1278,15,0.0280662,B,B,B,True,True,True,-15.8089,-15.701,0.107903,0.63258,0.0717188,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.772752152988687, ""B"": -15.701033344812458, ""C"": -20.00060255490098, ""D"": -16.224871200858615}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.492,1267,15,0.0288205,B,B,B,True,True,True,-17.0755,-17.2846,-0.209098,0.233699,0.130982,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.41562753438484, ""B"": -17.284645988715056, ""C"": -18.299188578501344, ""D"": -20.09540961869061}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.493,1278,15,0.0289072,B,A,B,True,False,False,-15.8089,-15.6747,0.134232,0.63258,-0.351708,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.322995332768187, ""B"": -15.674703681113897, ""C"": -19.85683883229649, ""D"": -15.978583891876042}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.493,1267,15,0.0279292,B,A,B,True,False,False,-17.0755,-17.1075,-0.031915,0.233699,-0.234009,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.87345343863126, ""B"": -17.107462820844376, ""C"": -18.002545583993196, ""D"": -20.42402765294537}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.494,1278,15,0.0295781,B,B,B,True,True,True,-15.8089,-14.8566,0.952294,0.63258,1.14894,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.005577600561082, ""B"": -14.856641686754301, ""C"": -20.35020176426042, ""D"": -16.15847574174404}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.494,1267,15,0.029085,B,B,B,True,True,True,-17.0755,-17.0823,-0.00677943,0.233699,0.0124693,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.094796536955982, ""B"": -17.082327253607218, ""C"": -18.4810802154243, ""D"": -19.27908710250631}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.495,1278,15,0.02862,B,A,B,True,False,False,-15.8089,-15.9567,-0.147801,0.63258,-0.314826,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.641910827718675, ""B"": -15.956737274653278, ""C"": -21.00974283386313, ""D"": -16.052461153944023}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.495,1267,15,0.0282312,B,A,B,True,False,False,-17.0755,-17.394,-0.318459,0.233699,-0.110034,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.283972718345467, ""B"": -17.39400633733021, ""C"": -18.389065051451325, ""D"": -20.01911878073588}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.496,1278,15,0.0293274,B,A,B,True,False,False,-15.8089,-16.1467,-0.337804,0.63258,-0.111226,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.035513310693204, ""B"": -16.1467396565713, ""C"": -20.456514986733964, ""D"": -16.47588517307304}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.496,1267,15,0.0301961,B,A,B,True,False,False,-17.0755,-17.1218,-0.0462147,0.233699,-0.105909,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.01585361472098, ""B"": -17.121762572802254, ""C"": -18.34494332782924, ""D"": -20.668362435884774}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.497,1278,15,0.0283113,B,B,B,True,True,True,-15.8089,-16.1508,-0.341898,0.63258,0.0648709,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.21570526366122, ""B"": -16.150834397703875, ""C"": -20.45821491080278, ""D"": -16.576448423904367}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.497,1267,15,0.0293908,B,A,B,True,False,False,-17.0755,-17.2138,-0.138226,0.233699,-0.016538,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.197236327570863, ""B"": -17.213774300413206, ""C"": -18.32736331410706, ""D"": -20.769874626304954}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.498,1278,15,0.0295515,B,A,B,True,False,False,-15.8089,-15.9885,-0.179514,0.63258,-0.053063,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.935387507313862, ""B"": -15.988450464617927, ""C"": -20.050332701284788, ""D"": -16.57502393447794}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.498,1267,15,0.0293984,B,A,B,True,False,False,-17.0755,-17.332,-0.256436,0.233699,-0.0470057,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.28497843601508, ""B"": -17.331984165939502, ""C"": -18.327899681404233, ""D"": -20.63217247929424}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.499,1278,15,0.0284188,B,A,B,True,False,False,-15.8089,-16.2515,-0.442584,0.63258,-0.374062,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.877458201022819, ""B"": -16.251520233112387, ""C"": -19.99735959815007, ""D"": -17.02303380938247}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.499,1267,15,0.0279762,B,B,B,True,True,True,-17.0755,-16.9401,0.135434,0.233699,0.167971,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.108085630694404, ""B"": -16.940114212295157, ""C"": -18.484237181022763, ""D"": -20.764244470279664}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.5,1278,15,0.02814,B,B,B,True,True,True,-15.8089,-16.3338,-0.52485,0.63258,0.0260871,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.35987257398665, ""B"": -16.3337855025311, ""C"": -20.724223842524225, ""D"": -16.64298190898262}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.5,1267,15,0.0295942,B,A,B,True,False,False,-17.0755,-17.2124,-0.136853,0.233699,-0.0277112,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.184689311892726, ""B"": -17.212400539166993, ""C"": -18.382737409323454, ""D"": -20.426996133755893}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.501,1278,15,0.0288407,B,A,B,True,False,False,-15.8089,-15.6902,0.118751,0.63258,-0.124702,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.565483200596645, ""B"": -15.690185171784833, ""C"": -19.812497547027306, ""D"": -16.425448683090508}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.501,1267,15,0.0284545,B,B,B,True,True,True,-17.0755,-16.8404,0.235127,0.233699,0.176061,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.016481767757796, ""B"": -16.840420408028876, ""C"": -18.25495256483555, ""D"": -20.787338911090046}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.502,1278,15,0.0296449,B,A,B,True,False,False,-15.8089,-16.2431,-0.434121,0.63258,-0.178711,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.064346299506724, ""B"": -16.24305733438814, ""C"": -20.302628556884883, ""D"": -16.633832376508508}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.502,1267,15,0.0284179,B,B,B,True,True,True,-17.0755,-17.2723,-0.196775,0.233699,0.31343,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.585753226885572, ""B"": -17.272323083030642, ""C"": -18.454494113102555, ""D"": -20.95916882622987}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.503,1278,15,0.0290082,B,B,B,True,True,True,-15.8089,-15.8478,-0.0388476,0.63258,0.0696144,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.917397955898196, ""B"": -15.84778353580623, ""C"": -20.153570499052876, ""D"": -16.13941530860029}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.503,1267,15,0.0288297,B,A,B,True,False,False,-17.0755,-17.1212,-0.0456526,0.233699,-0.458194,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.663006799004506, ""B"": -17.12120043534378, ""C"": -18.42325147241354, ""D"": -20.680215924978256}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.504,1278,15,0.0299462,B,A,B,True,False,False,-15.8089,-16.024,-0.215108,0.63258,-0.0529832,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.971060492331162, ""B"": -16.024043717538007, ""C"": -20.20714011775999, ""D"": -16.569014535925817}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.504,1267,15,0.0294889,B,A,B,True,False,False,-17.0755,-17.1352,-0.0596261,0.233699,-0.0565719,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.078602016088553, ""B"": -17.13517389036133, ""C"": -18.44178542867303, ""D"": -20.541723994538188}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.505,1278,15,0.028732,B,A,B,True,False,False,-15.8089,-15.8936,-0.08465,0.63258,-0.00106257,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.892523435060866, ""B"": -15.893586009187857, ""C"": -19.947574978308694, ""D"": -16.63756937388098}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.505,1267,15,0.0296209,B,B,B,True,True,True,-17.0755,-17.1767,-0.101166,0.233699,0.0349322,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.211645901261363, ""B"": -17.176713661072426, ""C"": -18.320522950962186, ""D"": -20.31938719889149}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.506,1278,15,0.0286744,B,A,B,True,False,False,-15.8089,-15.9472,-0.138295,0.63258,-0.36526,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.581971009261906, ""B"": -15.947231104742968, ""C"": -19.942855925321055, ""D"": -16.365211792755872}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.506,1267,15,0.0285957,B,A,B,True,False,False,-17.0755,-16.9996,0.0759117,0.233699,-0.264947,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.734689420147333, ""B"": -16.99963614391163, ""C"": -18.05159679427743, ""D"": -20.76721310755238}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.507,1278,15,0.0283439,B,B,B,True,True,True,-15.8089,-15.1421,0.66681,0.63258,1.14057,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.28270024410449, ""B"": -15.142126081249444, ""C"": -20.39068403951387, ""D"": -16.501173922093585}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.507,1267,15,0.0290184,B,A,B,True,False,False,-17.0755,-16.9587,0.116892,0.233699,-0.013599,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.94505675137043, ""B"": -16.958655751892366, ""C"": -18.541112318634987, ""D"": -19.557209408842027}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.508,1278,15,0.0288596,B,A,B,True,False,False,-15.8089,-16.1906,-0.381634,0.63258,-0.508414,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.682156552793458, ""B"": -16.1905702353979, ""C"": -20.931902134376287, ""D"": -16.336261536518577}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.508,1267,15,0.0301087,B,A,B,True,False,False,-17.0755,-17.3167,-0.241172,0.233699,-0.211724,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.10499487951165, ""B"": -17.31671936728526, ""C"": -18.523793192580342, ""D"": -20.395744641311467}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.509,1278,15,0.0285419,B,B,B,True,True,True,-15.8089,-15.9137,-0.104764,0.63258,0.205408,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.119107810081914, ""B"": -15.913699746248312, ""C"": -20.35060262985644, ""D"": -16.351851608604193}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.509,1267,15,0.0298189,B,B,B,True,True,True,-17.0755,-17.3882,-0.312622,0.233699,0.0168337,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.405003953608684, ""B"": -17.388170249920222, ""C"": -18.33469539321959, ""D"": -20.8931470727548}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.51,1278,15,0.0292972,B,A,B,True,False,False,-15.8089,-15.95,-0.141084,0.63258,-0.0930298,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.85699048708193, ""B"": -15.950020279880846, ""C"": -20.273102471386665, ""D"": -16.29444626404438}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.51,1267,15,0.0285669,B,B,B,True,True,True,-17.0755,-17.1601,-0.0845333,0.233699,0.0430682,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.203149322303943, ""B"": -17.160081079869997, ""C"": -18.217441687360406, ""D"": -20.48029263364151}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.511,1278,15,0.0288084,B,A,B,True,False,False,-15.8089,-16.0456,-0.236632,0.63258,-0.303218,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.742349941283464, ""B"": -16.045568112895126, ""C"": -20.10383140933118, ""D"": -16.537516828160733}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.511,1267,15,0.0302244,B,B,B,True,True,True,-17.0755,-16.9495,0.126093,0.233699,0.258904,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.20835927070584, ""B"": -16.94945504741918, ""C"": -18.44291520677507, ""D"": -20.773386304732412}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.512,1278,15,0.0302645,B,B,B,True,True,True,-15.8089,-16.2303,-0.421371,0.63258,0.106801,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.33710802346468, ""B"": -16.23030720470706, ""C"": -20.88291128340643, ""D"": -16.697667740751058}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.512,1267,15,0.0288275,B,A,B,True,False,False,-17.0755,-17.4258,-0.350256,0.233699,-0.0546778,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.371125985169783, ""B"": -17.42580378158891, ""C"": -18.540460167452693, ""D"": -20.537762952037156}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.513,1278,15,0.0292934,B,A,B,True,False,False,-15.8089,-15.602,0.206887,0.63258,-0.0585256,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.543523498112336, ""B"": -15.602049121254822, ""C"": -19.849294806757825, ""D"": -16.147800480481237}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.513,1267,15,0.0287639,B,A,B,True,False,False,-17.0755,-16.8453,0.230212,0.233699,-0.0841609,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.761175354826264, ""B"": -16.845336245954968, ""C"": -18.18659899197519, ""D"": -20.62684652628377}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.514,1278,15,0.0286315,B,B,B,True,True,True,-15.8089,-15.8668,-0.0578783,0.63258,0.0226042,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.889418493257836, ""B"": -15.866814275388606, ""C"": -20.362939540886146, ""D"": -16.365480079781264}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.514,1267,15,0.0287778,B,B,B,True,True,True,-17.0755,-17.1984,-0.122884,0.233699,0.28426,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.48269159521442, ""B"": -17.198431711876765, ""C"": -18.458788983523846, ""D"": -20.79539583111182}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.515,1278,15,0.0305156,B,B,B,True,True,True,-15.8089,-15.752,0.0568907,0.63258,0.210239,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.962284461362287, ""B"": -15.752045322064077, ""C"": -20.49890064455394, ""D"": -16.19288312306162}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.515,1267,15,0.029485,B,A,B,True,False,False,-17.0755,-17.1963,-0.120747,0.233699,-0.492161,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.704133729741443, ""B"": -17.1962946048734, ""C"": -18.484831603243947, ""D"": -20.711660515051335}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.516,1278,15,0.0281954,B,B,B,True,True,True,-15.8089,-15.6904,0.118524,0.63258,0.0220902,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.712502433452755, ""B"": -15.690412233117968, ""C"": -20.250927686145587, ""D"": -16.256842277478427}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.516,1267,15,0.0289241,B,A,B,True,False,False,-17.0755,-17.2246,-0.149062,0.233699,-0.208224,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.016385739436373, ""B"": -17.224609877055627, ""C"": -18.564137799665332, ""D"": -20.685056811664253}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.517,1278,15,0.0277808,B,B,B,True,True,True,-15.8089,-15.6333,0.175683,0.63258,0.0757987,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.7090520625934, ""B"": -15.633253324136604, ""C"": -19.938171252215398, ""D"": -16.338457077974454}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.517,1267,15,0.028748,B,B,B,True,True,True,-17.0755,-17.1673,-0.0917629,0.233699,0.02983,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.197140737436712, ""B"": -17.16731071036338, ""C"": -18.27142067812383, ""D"": -20.323578930925578}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
