threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.456,1257,16,0.0305483,A,A,A,True,True,True,-12.7524,-13.1288,-0.376387,5.57247,5.3344,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.128830617293715, ""B"": -18.463225699961185, ""C"": -24.839730356819928, ""D"": -21.804663460701704}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.456,1258,16,0.0301838,A,A,A,True,True,True,-15.4685,-15.1803,0.28822,2.53602,2.96228,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.180313801742159, ""B"": -25.410728719085455, ""C"": -18.14259434863925, ""D"": -22.702887165360153}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.456,1265,16,0.030757,A,A,A,True,True,True,-15.4863,-17.5775,-2.09115,2.33835,0.479818,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.577462499262765, ""B"": -20.453750966116786, ""C"": -29.55516909947619, ""D"": -18.057280665962026}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.456,1261,16,0.0300376,A,A,A,True,True,True,-13.9754,-13.8289,0.146488,2.42178,2.27399,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.828900740481913, ""B"": -16.102890966912128, ""C"": -18.47941500879824, ""D"": -17.73340226408027}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.456,1272,16,0.0312912,A,A,A,True,True,True,-13.7068,-15.4933,-1.78657,1.93063,0.711651,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.493338216707343, ""B"": -16.204988778030383, ""C"": -19.989080504106823, ""D"": -18.644804207906418}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.456,1269,16,0.0298993,A,A,A,True,True,True,-14.9388,-16.4273,-1.48843,1.38537,1.14031,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.427256691793445, ""B"": -17.56756643969129, ""C"": -19.591636337339878, ""D"": -21.470539202913642}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.456,1278,16,0.0304283,B,B,B,True,True,True,-15.8089,-15.9131,-0.104183,0.63258,0.0799319,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.993050758959725, ""B"": -15.913118865166325, ""C"": -20.286199740105076, ""D"": -16.28634557989426}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.456,1277,16,0.0300989,A,A,A,True,True,True,-14.712,-14.831,-0.118976,1.81889,2.13537,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -14.830952551797964, ""B"": -16.96631801716285, ""C"": -17.982148168142885, ""D"": -22.618841836228967}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.456,1266,16,0.029959,B,B,B,True,True,True,-15.1276,-15.7811,-0.653496,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.031126789515838, ""B"": -15.781126789515838, ""C"": -18.89011064668739, ""D"": -23.010266347264405}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.456,1267,16,0.0292157,B,A,B,True,False,False,-17.0755,-17.51,-0.434497,0.233699,-0.152656,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.357388791861013, ""B"": -17.510045076196548, ""C"": -18.213985042646527, ""D"": -20.702793668024242}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.457,1262,16,0.0292143,A,A,A,True,True,True,-12.3911,-13.9048,-1.51372,6.80929,5.75746,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.90478786395397, ""B"": -25.206901516532525, ""C"": -19.662250448134728, ""D"": -19.705804341450857}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.457,1264,16,0.0319094,A,A,A,True,True,True,-15.4029,-15.6625,-0.259559,4.77104,4.18502,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.662490072660148, ""B"": -21.706993428286296, ""C"": -19.847511093132198, ""D"": -23.12240157254564}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.457,1265,16,0.0296261,A,A,A,True,True,True,-16.6898,-17.3618,-0.671975,1.31968,1.91398,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.361812179209664, ""B"": -19.27579537127167, ""C"": -20.105223430116894, ""D"": -22.212451860308647}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.457,1257,16,0.0296444,A,A,A,True,True,True,-12.7524,-12.9791,-0.226612,5.57247,5.46515,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.979055474512279, ""B"": -18.444208435714245, ""C"": -25.170655007008463, ""D"": -21.77157538756728}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.457,1258,16,0.0292866,A,A,A,True,True,True,-15.4685,-15.3834,0.0851472,2.53602,2.94469,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.383386142551899, ""B"": -26.187974913045764, ""C"": -18.328073939308524, ""D"": -22.91236894764006}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.457,1265,16,0.0305882,A,A,A,True,True,True,-15.4863,-17.5498,-2.0635,2.33835,0.510701,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.54981137532741, ""B"": -20.23196455836296, ""C"": -29.629911297932267, ""D"": -18.060512562980875}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.457,1261,16,0.0291209,A,A,A,True,True,True,-13.9754,-13.8356,0.139818,2.42178,2.4612,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.835570622235537, ""B"": -16.296768788230565, ""C"": -18.360908756032586, ""D"": -17.549905415126887}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.457,1272,16,0.0290601,A,A,A,True,True,True,-13.7068,-15.3303,-1.62355,1.93063,0.685035,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.33031826568913, ""B"": -16.015353290291387, ""C"": -19.880454253870994, ""D"": -18.6590673758692}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.457,1269,16,0.0331206,A,A,A,True,True,True,-14.9388,-16.3984,-1.4596,1.38537,1.16895,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.398428221567883, ""B"": -17.567373854668404, ""C"": -19.69535780325532, ""D"": -21.405051205307245}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.457,1278,16,0.0341432,B,B,B,True,True,True,-15.8089,-15.8443,-0.0353411,0.63258,0.148058,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.992334783542901, ""B"": -15.844277087016962, ""C"": -20.34636626597785, ""D"": -16.212671173969284}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.457,1277,16,0.0315801,A,A,A,True,True,True,-14.712,-15.2476,-0.535619,1.81889,2.3797,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.247595425811596, ""B"": -17.62729413685156, ""C"": -18.15116858680267, ""D"": -23.002803361043334}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.457,1266,16,0.0307914,B,B,B,True,True,True,-15.1276,-15.9406,-0.812953,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.19058458809741, ""B"": -15.940584588097408, ""C"": -19.17207184576546, ""D"": -23.28007619921118}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.457,1267,16,0.0295888,B,A,B,True,False,False,-17.0755,-17.1973,-0.121714,0.233699,-0.224784,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.972478153649718, ""B"": -17.197261667999555, ""C"": -18.22112966887653, ""D"": -20.414149488322437}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.458,1262,16,0.0309901,A,A,A,True,True,True,-12.3911,-14.3794,-1.9883,6.80929,5.82765,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.379359485130408, ""B"": -25.916779332095757, ""C"": -20.207010172540322, ""D"": -20.67163568100659}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.458,1264,16,0.0315852,A,A,A,True,True,True,-15.4029,-16.5384,-1.13544,4.77104,3.7227,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.53836681880057, ""B"": -22.2199573395028, ""C"": -20.261069941334426, ""D"": -23.452201103878906}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.458,1265,16,0.0314993,A,A,A,True,True,True,-16.6898,-18.6846,-1.99473,1.31968,1.17072,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -18.68457055138424, ""B"": -19.855286176956724, ""C"": -20.407543393455853, ""D"": -22.683393120765686}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.458,1257,16,0.0309154,A,A,A,True,True,True,-12.7524,-12.7105,0.0419843,5.57247,5.64799,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.710458807647228, ""B"": -18.35845196247101, ""C"": -25.759004673920572, ""D"": -21.772035125643015}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.458,1258,16,0.0301282,A,A,A,True,True,True,-15.4685,-14.8713,0.597251,2.53602,3.27155,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -14.87128193769604, ""B"": -26.444351689890027, ""C"": -18.14283051341772, ""D"": -22.81625989358872}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.458,1265,16,0.0299131,A,A,A,True,True,True,-15.4863,-17.4044,-1.91804,2.33835,0.731978,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.404352964949794, ""B"": -19.980458825826645, ""C"": -29.487886453047395, ""D"": -18.13633136556018}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.458,1261,16,0.0296557,A,A,A,True,True,True,-13.9754,-13.6287,0.34667,2.42178,2.66607,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.628718851134181, ""B"": -16.294792134995532, ""C"": -18.42243984574452, ""D"": -17.423746555515663}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.458,1272,16,0.0293518,A,A,A,True,True,True,-13.7068,-15.5747,-1.86797,1.93063,0.60117,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.574738948373124, ""B"": -16.17590910612489, ""C"": -19.878558328957297, ""D"": -18.659323759464314}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.458,1269,16,0.0293841,A,A,A,True,True,True,-14.9388,-16.707,-1.76815,1.38537,1.27385,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.70697514692438, ""B"": -17.980822514742613, ""C"": -19.99764235690236, ""D"": -21.70222692657262}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.458,1278,16,0.030932,B,A,B,True,False,False,-15.8089,-15.9037,-0.0947699,0.63258,-0.301099,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.602607186418027, ""B"": -15.90370584660559, ""C"": -19.96012812052504, ""D"": -16.643124516296666}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.458,1277,16,0.0293967,A,A,A,True,True,True,-14.712,-15.4406,-0.728586,1.81889,1.92304,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.440563341253437, ""B"": -17.363606560509652, ""C"": -18.284330129506998, ""D"": -23.208243473432958}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.458,1266,16,0.0294266,B,B,B,True,True,True,-15.1276,-15.7868,-0.659217,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.03684819699265, ""B"": -15.78684819699265, ""C"": -18.91719791138894, ""D"": -23.140986220678315}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.458,1267,16,0.0292303,B,B,B,True,True,True,-17.0755,-16.9937,0.0818605,0.233699,0.0952069,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.0888942257734, ""B"": -16.99368736044562, ""C"": -18.60509098134935, ""D"": -20.908569539897144}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.459,1262,16,0.0292852,A,A,A,True,True,True,-12.3911,-14.1188,-1.7277,6.80929,5.86126,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.118763942096848, ""B"": -25.42390048643574, ""C"": -19.98002551938407, ""D"": -20.19637898469955}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.459,1264,16,0.0306707,A,A,A,True,True,True,-15.4029,-15.9886,-0.585702,4.77104,4.03323,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.9886328978464, ""B"": -21.848939166172386, ""C"": -20.021861677756533, ""D"": -23.17135988731752}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.459,1265,16,0.0291225,A,A,A,True,True,True,-16.6898,-17.2317,-0.541838,1.31968,1.29494,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.23167453124188, ""B"": -18.526619488256983, ""C"": -20.14738041941746, ""D"": -22.312112048268318}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.459,1257,16,0.0317321,A,A,A,True,True,True,-12.7524,-12.6892,0.0632426,5.57247,5.76566,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.689200492575765, ""B"": -18.45486180856824, ""C"": -25.2156247459352, ""D"": -21.609763115644455}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.459,1258,16,0.0288254,A,A,A,True,True,True,-15.4685,-15.025,0.443549,2.53602,3.25362,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.024984414689243, ""B"": -26.27649162337184, ""C"": -18.278603671118617, ""D"": -22.7895662849769}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.459,1265,16,0.0291962,A,A,A,True,True,True,-15.4863,-17.3584,-1.87213,2.33835,0.878257,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.3584463421721, ""B"": -20.24823818472214, ""C"": -29.66972651425749, ""D"": -18.236703076865524}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.459,1261,16,0.0290215,A,A,A,True,True,True,-13.9754,-13.8423,0.133069,2.42178,2.47315,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.842319667339325, ""B"": -16.315467442600948, ""C"": -18.567804395221174, ""D"": -17.568312481572775}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.459,1272,16,0.0289495,A,A,A,True,True,True,-13.7068,-15.447,-1.74021,1.93063,0.772354,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.446987695380813, ""B"": -16.219341348012676, ""C"": -19.963875277840998, ""D"": -18.616085974375892}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.459,1269,16,0.0288384,A,A,A,True,True,True,-14.9388,-16.714,-1.77518,1.38537,1.37524,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.7140138761024, ""B"": -18.08925360142166, ""C"": -19.918282710015774, ""D"": -22.0529399914667}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.459,1278,16,0.0290049,B,B,B,True,True,True,-15.8089,-16.2197,-0.410742,0.63258,0.106179,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.325857506133616, ""B"": -16.219678067835048, ""C"": -20.873995486545027, ""D"": -16.62880687904544}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.459,1277,16,0.031352,A,A,A,True,True,True,-14.712,-14.824,-0.111991,1.81889,2.33544,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -14.823967501171865, ""B"": -17.15940553782275, ""C"": -17.666848295601085, ""D"": -22.477998048998415}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.459,1266,16,0.0304756,B,B,B,True,True,True,-15.1276,-15.3802,-0.252566,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.630196902668104, ""B"": -15.380196902668104, ""C"": -18.996008437301498, ""D"": -23.23562365001999}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.459,1267,16,0.0302611,B,A,B,True,False,False,-17.0755,-17.2465,-0.170957,0.233699,-0.0904468,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.156058178690728, ""B"": -17.246504972921684, ""C"": -18.446300132200122, ""D"": -20.34331078827381}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.46,1262,16,0.0299549,A,A,A,True,True,True,-12.3911,-14.0256,-1.63458,6.80929,5.86383,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.025638815248385, ""B"": -25.731856036465615, ""C"": -19.889472706010565, ""D"": -19.976722141174832}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.46,1264,16,0.0285756,A,A,A,True,True,True,-15.4029,-15.6599,-0.256956,4.77104,3.97636,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.659886851441115, ""B"": -21.114894959565845, ""C"": -19.63624777458608, ""D"": -23.254687817796366}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.46,1265,16,0.029486,A,A,A,True,True,True,-16.6898,-17.3427,-0.652813,1.31968,1.49057,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.34265013318509, ""B"": -18.833224997870275, ""C"": -20.26732020851341, ""D"": -22.37957839667797}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.46,1257,16,0.0294163,A,A,A,True,True,True,-12.7524,-11.7941,0.958325,5.57247,6.18748,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.79411845561117, ""B"": -17.981598116457462, ""C"": -24.530897666700184, ""D"": -21.375442683696747}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.46,1258,16,0.0288306,A,A,A,True,True,True,-15.4685,-15.1362,0.33229,2.53602,3.27177,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.136242917389609, ""B"": -26.430461041629314, ""C"": -18.408017098903656, ""D"": -22.95999290328473}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.46,1265,16,0.0285584,A,A,A,True,True,True,-15.4863,-16.6178,-1.13144,2.33835,1.07161,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -16.617755311657675, ""B"": -19.643433674238622, ""C"": -28.966355910990387, ""D"": -17.689365372410975}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.46,1261,16,0.029267,A,A,A,True,True,True,-13.9754,-13.572,0.403348,2.42178,2.28779,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.572040503844619, ""B"": -15.859829197613635, ""C"": -18.113025619648397, ""D"": -17.238885996305726}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.46,1272,16,0.0418435,A,A,A,True,True,True,-13.7068,-15.1364,-1.42962,1.93063,0.743419,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.136396954487282, ""B"": -15.879815623469767, ""C"": -19.727914274379145, ""D"": -18.503126681280264}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.46,1269,16,0.0298835,A,A,A,True,True,True,-14.9388,-16.2371,-1.2983,1.38537,1.41432,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.237130475288723, ""B"": -17.65145056294932, ""C"": -19.6001387052238, ""D"": -22.238127888180315}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.46,1278,16,0.029452,B,A,B,True,False,False,-15.8089,-15.666,0.142909,0.63258,-0.051449,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.614578246837482, ""B"": -15.666027275670785, ""C"": -19.977780748755322, ""D"": -16.294088513590395}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.46,1277,16,0.0282804,A,A,A,True,True,True,-14.712,-14.9135,-0.201524,1.81889,2.41558,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -14.91350115975365, ""B"": -17.32908604919794, ""C"": -18.181216187309474, ""D"": -23.161815849132836}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.46,1266,16,0.0288667,B,B,B,True,True,True,-15.1276,-15.1353,-0.00768049,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.385311751393601, ""B"": -15.135311751393601, ""C"": -18.37237123480736, ""D"": -22.958423217351083}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.46,1267,16,0.0306335,B,B,B,True,True,True,-17.0755,-16.7655,0.310088,0.233699,0.0387356,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.8041954964865, ""B"": -16.76545990019804, ""C"": -18.045639377087355, ""D"": -20.354260926600546}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.461,1262,16,0.0300692,A,A,A,True,True,True,-12.3911,-13.9909,-1.5998,6.80929,5.67086,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.99086643755436, ""B"": -25.190459666773677, ""C"": -19.66172579396516, ""D"": -20.04319115420003}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.461,1264,16,0.0287994,A,A,A,True,True,True,-15.4029,-16.2172,-0.814263,4.77104,3.81267,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.217194330412894, ""B"": -21.711156903013944, ""C"": -20.02986283134669, ""D"": -22.999194476782577}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.461,1265,16,0.0296373,A,A,A,True,True,True,-16.6898,-18.2014,-1.51153,1.31968,1.26402,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -18.201364363078028, ""B"": -19.465385963892913, ""C"": -20.308330735206255, ""D"": -22.34356091916561}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.461,1257,16,0.0301636,A,A,A,True,True,True,-12.7524,-12.7754,-0.0229724,5.57247,5.54455,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.775415552780032, ""B"": -18.31996762752533, ""C"": -25.1034430176951, ""D"": -21.59889381751418}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.461,1258,16,0.0314275,A,A,A,True,True,True,-15.4685,-15.187,0.281513,2.53602,3.02772,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.187019901233725, ""B"": -26.204247934743762, ""C"": -18.21473897434771, ""D"": -22.80882079899311}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.461,1265,16,0.0310007,A,A,A,True,True,True,-15.4863,-17.5229,-2.0366,2.33835,0.634159,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.522911405889317, ""B"": -20.15168016916141, ""C"": -29.42254822445102, ""D"": -18.157069929526187}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.461,1261,16,0.0296034,A,A,A,True,True,True,-13.9754,-14.0527,-0.0773596,2.42178,2.2622,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.052748332731426, ""B"": -16.314950410706842, ""C"": -18.441551382653415, ""D"": -17.444109342367483}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
